ReturnHistoryID,HistoricalPerformanceID,ExternalID,EndDate,TimePeriod,Value,CategorySize,Type
385255752,16742864,100,6/30/2002,M1,-7.22939,NULL,6
385255753,16742864,100,5/31/2002,M1,-0.80665,NULL,6
385255754,16742864,100,4/30/2002,M1,-5.51807,NULL,6
385255755,16742864,100,3/31/2002,M1,3.91095,NULL,6
385255756,16742864,100,2/28/2002,M1,-1.86435,NULL,6
385255757,16742864,100,1/31/2002,M1,-1.25873,NULL,6
385255763,16742865,100,12/31/2001,M1,1.21491,NULL,6
385255764,16742865,100,11/30/2001,M1,7.57416,NULL,6
385255765,16742865,100,10/31/2001,M1,1.96688,NULL,6
385255766,16742865,100,9/30/2001,M1,-8.26824,NULL,6
385255767,16742865,100,8/31/2001,M1,-6.38393,NULL,6
385255768,16742865,100,7/31/2001,M1,-1.38961,NULL,6
385255769,16742865,100,6/30/2001,M1,-2.16138,NULL,6
385255770,16742865,100,5/31/2001,M1,0.58364,NULL,6
385255771,16742865,100,4/30/2001,M1,8.12445,NULL,6
385255772,16742865,100,3/31/2001,M1,-6.84555,NULL,6
385255773,16742865,100,2/28/2001,M1,-9.70603,NULL,6
385255774,16742865,100,1/31/2001,M1,3.44107,NULL,6
385255780,16742866,100,12/31/2000,M1,1.10074,NULL,6
385255781,16742866,100,11/30/2000,M1,-9.71991,NULL,6
385255782,16742866,100,10/31/2000,M1,-1.59779,NULL,6
385255783,16742866,100,9/30/2000,M1,-4.83422,NULL,6
385255784,16742866,100,8/31/2000,M1,7.22942,NULL,6
385255785,16742866,100,7/31/2000,M1,-1.77613,NULL,6
385255786,16742866,100,6/30/2000,M1,3.77655,NULL,6
385255787,16742866,100,5/31/2000,M1,-3.08211,NULL,6
385255788,16742866,100,4/30/2000,M1,-4.4987,NULL,6
385255789,16742866,100,3/31/2000,M1,8.53065,NULL,6
385255790,16742866,100,2/29/2000,M1,0.05813,NULL,6
385255791,16742866,100,1/31/2000,M1,-4.68404,NULL,6
385255797,16742867,100,12/31/1999,M1,6.94942,NULL,6
385255798,16742867,100,11/30/1999,M1,2.84461,NULL,6
385255799,16742867,100,10/31/1999,M1,6.7289,NULL,6
385255800,16742867,100,9/30/1999,M1,-2.71617,NULL,6
385255801,16742867,100,8/31/1999,M1,-0.56661,NULL,6
385255802,16742867,100,7/31/1999,M1,-3.416,NULL,6
385255803,16742867,100,6/30/1999,M1,5.08949,NULL,6
385255804,16742867,100,5/31/1999,M1,-2.59195,NULL,6
385255805,16742867,100,4/30/1999,M1,4.07144,NULL,6
385255806,16742867,100,3/31/1999,M1,3.646,NULL,6
385255807,16742867,100,2/28/1999,M1,-3.18352,NULL,6
385255808,16742867,100,1/31/1999,M1,3.98935,NULL,6
385255816,16742868,100,12/31/1995,M1,1.43712,NULL,6
385255817,16742868,100,11/30/1995,M1,4.47006,NULL,6
385255818,16742868,100,10/31/1995,M1,-0.42915,NULL,6
385255819,16742868,100,9/30/1995,M1,4.16257,NULL,6
385255820,16742868,100,8/31/1995,M1,0.75885,NULL,6
385255821,16742868,100,7/31/1995,M1,3.54988,NULL,6
385255822,16742868,100,6/30/1995,M1,2.70948,NULL,6
385255823,16742868,100,5/31/1995,M1,3.80826,NULL,6
385255824,16742868,100,4/30/1995,M1,2.58932,NULL,6
385255825,16742868,100,3/31/1995,M1,2.64568,NULL,6
385255826,16742868,100,2/28/1995,M1,4.05714,NULL,6
385255827,16742868,100,1/31/1995,M1,2.71474,NULL,6
385255835,16742869,100,12/31/1994,M1,1.25353,NULL,6
385255836,16742869,100,11/30/1994,M1,-3.54755,NULL,6
385255837,16742869,100,10/31/1994,M1,2.0332,NULL,6
385255838,16742869,100,9/30/1994,M1,-2.30662,NULL,6
385255839,16742869,100,8/31/1994,M1,4.12457,NULL,6
385255840,16742869,100,7/31/1994,M1,3.24435,NULL,6
385255841,16742869,100,6/30/1994,M1,-2.62007,NULL,6
385255842,16742869,100,5/31/1994,M1,1.31595,NULL,6
385255843,16742869,100,4/30/1994,M1,1.28736,NULL,6
385255844,16742869,100,3/31/1994,M1,-4.29034,NULL,6
385255845,16742869,100,2/28/1994,M1,-2.65119,NULL,6
385255846,16742869,100,1/31/1994,M1,3.07364,NULL,6
385255854,16742870,100,12/31/1993,M1,1.60796,NULL,6
385255855,16742870,100,11/30/1993,M1,-1.39049,NULL,6
385255856,16742870,100,10/31/1993,M1,1.44526,NULL,6
385255857,16742870,100,9/30/1993,M1,-0.35928,NULL,6
385255858,16742870,100,8/31/1993,M1,3.86387,NULL,6
385255859,16742870,100,7/31/1993,M1,-0.37488,NULL,6
385255860,16742870,100,6/30/1993,M1,0.51489,NULL,6
385255861,16742870,100,5/31/1993,M1,1.90916,NULL,6
385255862,16742870,100,4/30/1993,M1,-2.73169,NULL,6
385255863,16742870,100,3/31/1993,M1,2.34182,NULL,6
385255864,16742870,100,2/28/1993,M1,0.88346,NULL,6
385255865,16742870,100,1/31/1993,M1,0.72536,NULL,6
385255873,16742871,100,12/31/1992,M1,1.50739,NULL,6
385255874,16742871,100,11/30/1992,M1,3.53809,NULL,6
385255875,16742871,100,10/31/1992,M1,0.84453,NULL,6
385255876,16742871,100,9/30/1992,M1,1.11581,NULL,6
385255877,16742871,100,8/31/1992,M1,-2.02157,NULL,6
385255878,16742871,100,7/31/1992,M1,4.12267,NULL,6
385255879,16742871,100,6/30/1992,M1,-1.73158,NULL,6
385255880,16742871,100,5/31/1992,M1,0.63182,NULL,6
385255881,16742871,100,4/30/1992,M1,2.1762,NULL,6
385255882,16742871,100,3/31/1992,M1,-2.30891,NULL,6
385255883,16742871,100,2/29/1992,M1,1.08334,NULL,6
385255884,16742871,100,1/31/1992,M1,-1.45359,NULL,6
385255892,16742872,100,12/31/1991,M1,11.282,NULL,6
385255893,16742872,100,11/30/1991,M1,-3.709,NULL,6
385255894,16742872,100,10/31/1991,M1,1.696,NULL,6
385255895,16742872,100,9/30/1991,M1,-1.366,NULL,6
385255896,16742872,100,8/31/1991,M1,2.563,NULL,6
385255897,16742872,100,7/31/1991,M1,4.812,NULL,6
385255898,16742872,100,6/30/1991,M1,-4.542,NULL,6
385255899,16742872,100,5/31/1991,M1,4.104,NULL,6
385255900,16742872,100,4/30/1991,M1,0.293,NULL,6
385255901,16742872,100,3/31/1991,M1,2.542,NULL,6
385255902,16742872,100,2/28/1991,M1,7.231,NULL,6
385255903,16742872,100,1/31/1991,M1,4.612,NULL,6
385255911,16742873,100,12/31/1990,M1,3.015,NULL,6
385255912,16742873,100,11/30/1990,M1,6.773,NULL,6
385255913,16742873,100,10/31/1990,M1,-0.745,NULL,6
385255914,16742873,100,9/30/1990,M1,-4.899,NULL,6
385255915,16742873,100,8/31/1990,M1,-8.902,NULL,6
385255916,16742873,100,7/31/1990,M1,-0.617,NULL,6
385255917,16742873,100,6/30/1990,M1,-0.62,NULL,6
385255918,16742873,100,5/31/1990,M1,9.487,NULL,6
385255919,16742873,100,4/30/1990,M1,-2.69,NULL,6
385255920,16742873,100,3/31/1990,M1,2.339,NULL,6
385255921,16742873,100,2/28/1990,M1,1.448,NULL,6
385255922,16742873,100,1/31/1990,M1,-7.123,NULL,6
385255930,16742874,100,12/31/1989,M1,2.199,NULL,6
385255931,16742874,100,11/30/1989,M1,1.92,NULL,6
385255932,16742874,100,10/31/1989,M1,-2.415,NULL,6
385255933,16742874,100,9/30/1989,M1,-0.202,NULL,6
385255934,16742874,100,8/31/1989,M1,2.156,NULL,6
385255935,16742874,100,7/31/1989,M1,8.465,NULL,6
385255936,16742874,100,6/30/1989,M1,-0.389,NULL,6
385255937,16742874,100,5/31/1989,M1,4.072,NULL,6
385255938,16742874,100,4/30/1989,M1,5.099,NULL,6
385255939,16742874,100,3/31/1989,M1,2.292,NULL,6
385255940,16742874,100,2/28/1989,M1,-2.167,NULL,6
385255941,16742874,100,1/31/1989,M1,6.976,NULL,6
385255949,16742875,100,12/31/1988,M1,2.016,NULL,6
385255950,16742875,100,11/30/1988,M1,-1.381,NULL,6
385255951,16742875,100,10/31/1988,M1,2.211,NULL,6
385255952,16742875,100,9/30/1988,M1,4.121,NULL,6
385255953,16742875,100,8/31/1988,M1,-2.904,NULL,6
385255954,16742875,100,7/31/1988,M1,-0.722,NULL,6
385255955,16742875,100,6/30/1988,M1,4.921,NULL,6
385255956,16742875,100,5/31/1988,M1,0.582,NULL,6
385255957,16742875,100,4/30/1988,M1,0.934,NULL,6
385255958,16742875,100,3/31/1988,M1,-2.641,NULL,6
385255959,16742875,100,2/29/1988,M1,4.877,NULL,6
385255960,16742875,100,1/31/1988,M1,4.395,NULL,6
385255966,16742876,100,12/31/1987,M1,7.215,NULL,6
385255967,16742876,100,11/30/1987,M1,-7.882,NULL,6
385255968,16742876,100,10/31/1987,M1,-21.415,NULL,6
385255969,16742876,100,9/30/1987,M1,-2.111,NULL,6
385255970,16742876,100,8/31/1987,M1,4.004,NULL,6
385255971,16742876,100,7/31/1987,M1,4.653,NULL,6
385255972,16742876,100,6/30/1987,M1,4.99,NULL,6
385255973,16742876,100,5/31/1987,M1,0.69,NULL,6
385255974,16742876,100,4/30/1987,M1,-1.487,NULL,6
385255975,16742876,100,3/31/1987,M1,2.271,NULL,6
385255976,16742876,100,2/28/1987,M1,4.245,NULL,6
385255982,16742877,100,12/31/1998,M1,6.63159,NULL,6
385255983,16742877,100,11/30/1998,M1,6.27547,NULL,6
385255984,16742877,100,10/31/1998,M1,7.90648,NULL,6
385255985,16742877,100,9/30/1998,M1,6.66631,NULL,6
385255986,16742877,100,8/31/1998,M1,-14.87116,NULL,6
385255987,16742877,100,7/31/1998,M1,-1.27356,NULL,6
385255988,16742877,100,6/30/1998,M1,4.1918,NULL,6
385255989,16742877,100,5/31/1998,M1,-2.12293,NULL,6
385255990,16742877,100,4/30/1998,M1,1.14895,NULL,6
385255991,16742877,100,3/31/1998,M1,5.16952,NULL,6
385255992,16742877,100,2/28/1998,M1,7.25126,NULL,6
385255993,16742877,100,1/31/1998,M1,0.81526,NULL,6
385255999,16742878,100,12/31/1997,M1,1.92824,NULL,6
385256000,16742878,100,11/30/1997,M1,4.27846,NULL,6
385256001,16742878,100,10/31/1997,M1,-3.1868,NULL,6
385256002,16742878,100,9/30/1997,M1,5.42051,NULL,6
385256003,16742878,100,8/31/1997,M1,-4.94311,NULL,6
385256004,16742878,100,7/31/1997,M1,8.1456,NULL,6
385256005,16742878,100,6/30/1997,M1,4.2708,NULL,6
385256006,16742878,100,5/31/1997,M1,6.38379,NULL,6
385256007,16742878,100,4/30/1997,M1,5.54031,NULL,6
385256008,16742878,100,3/31/1997,M1,-4.40343,NULL,6
385256009,16742878,100,2/28/1997,M1,0.42868,NULL,6
385256010,16742878,100,1/31/1997,M1,6.08704,NULL,6
385256016,16742879,100,12/31/1996,M1,-1.76543,NULL,6
385256017,16742879,100,11/30/1996,M1,7.34974,NULL,6
385256018,16742879,100,10/31/1996,M1,2.1108,NULL,6
385256019,16742879,100,9/30/1996,M1,5.70042,NULL,6
385256020,16742879,100,8/31/1996,M1,2.58514,NULL,6
385256021,16742879,100,7/31/1996,M1,-4.74159,NULL,6
385256022,16742879,100,6/30/1996,M1,0.11222,NULL,6
385256023,16742879,100,5/31/1996,M1,2.37739,NULL,6
385256024,16742879,100,4/30/1996,M1,1.61508,NULL,6
385256025,16742879,100,3/31/1996,M1,0.88284,NULL,6
385256026,16742879,100,2/29/1996,M1,1.41779,NULL,6
385256027,16742879,100,1/31/1996,M1,3.37695,NULL,6
385256031,16742880,101,10/31/2013,M1,4.24982,NULL,6
385256032,16742880,101,9/30/2013,M1,2.76087,NULL,6
385256033,16742880,101,8/31/2013,M1,-4.09759,NULL,6
385256034,16742880,101,7/31/2013,M1,5.00798,NULL,6
385256035,16742880,101,6/30/2013,M1,-0.96605,NULL,6
385256036,16742880,101,5/31/2013,M1,1.53724,NULL,6
385256037,16742880,101,4/30/2013,M1,2.1656,NULL,6
385256038,16742880,101,3/31/2013,M1,3.99203,NULL,6
385256039,16742880,101,2/28/2013,M1,1.83227,NULL,6
385256040,16742880,101,1/31/2013,M1,6.0049,NULL,6
385256046,16742881,101,12/31/2012,M1,1.38958,NULL,6
385256047,16742881,101,11/30/2012,M1,-0.17242,NULL,6
385256048,16742881,101,10/31/2012,M1,-0.67648,NULL,6
385256049,16742881,101,9/30/2012,M1,2.97821,NULL,6
385256050,16742881,101,8/31/2012,M1,1.13681,NULL,6
385256051,16742881,101,7/31/2012,M1,1.55065,NULL,6
385256052,16742881,101,6/30/2012,M1,4.75354,NULL,6
385256053,16742881,101,5/31/2012,M1,-5.56937,NULL,6
385256054,16742881,101,4/30/2012,M1,-0.60378,NULL,6
385256055,16742881,101,3/31/2012,M1,3.49898,NULL,6
385256056,16742881,101,2/29/2012,M1,3.87128,NULL,6
385256057,16742881,101,1/31/2012,M1,2.50908,NULL,6
385256063,16742882,101,12/31/2011,M1,2.79707,NULL,6
385256064,16742882,101,11/30/2011,M1,-0.23339,NULL,6
385256065,16742882,101,10/31/2011,M1,9.88449,NULL,6
385256066,16742882,101,9/30/2011,M1,-6.12931,NULL,6
385256067,16742882,101,8/31/2011,M1,-4.99655,NULL,6
385256068,16742882,101,7/31/2011,M1,-2.81547,NULL,6
385256069,16742882,101,6/30/2011,M1,-1.89446,NULL,6
385256070,16742882,101,5/31/2011,M1,-1.08397,NULL,6
385256071,16742882,101,4/30/2011,M1,3.01641,NULL,6
385256072,16742882,101,3/31/2011,M1,0.13902,NULL,6
385256073,16742882,101,2/28/2011,M1,3.74823,NULL,6
385256074,16742882,101,1/31/2011,M1,2.31456,NULL,6
385256080,16742883,101,12/31/2010,M1,7.13719,NULL,6
385256081,16742883,101,11/30/2010,M1,-0.58468,NULL,6
385256082,16742883,101,10/31/2010,M1,3.11883,NULL,6
385256083,16742883,101,9/30/2010,M1,7.09348,NULL,6
385256084,16742883,101,8/31/2010,M1,-3.73272,NULL,6
385256085,16742883,101,7/31/2010,M1,6.93416,NULL,6
385256086,16742883,101,6/30/2010,M1,-4.79334,NULL,6
385256087,16742883,101,5/31/2010,M1,-7.6215,NULL,6
385256088,16742883,101,4/30/2010,M1,1.91038,NULL,6
385256089,16742883,101,3/31/2010,M1,6.08239,NULL,6
385256090,16742883,101,2/28/2010,M1,2.44488,NULL,6
385256091,16742883,101,1/31/2010,M1,-2.3585,NULL,6
385256097,16742884,101,12/31/2009,M1,0.58852,NULL,6
385256098,16742884,101,11/30/2009,M1,6.02113,NULL,6
385256099,16742884,101,10/31/2009,M1,-1.99861,NULL,6
385256100,16742884,101,9/30/2009,M1,2.86036,NULL,6
385256101,16742884,101,8/31/2009,M1,4.37605,NULL,6
385256102,16742884,101,7/31/2009,M1,7.38618,NULL,6
385256103,16742884,101,6/30/2009,M1,-0.42025,NULL,6
385256104,16742884,101,5/31/2009,M1,6.73026,NULL,6
385256105,16742884,101,4/30/2009,M1,8.03893,NULL,6
385256106,16742884,101,3/31/2009,M1,8.86299,NULL,6
385256107,16742884,101,2/28/2009,M1,-12.43672,NULL,6
385256108,16742884,101,1/31/2009,M1,-11.1334,NULL,6
385256114,16742885,101,12/31/2008,M1,0.80675,NULL,6
385256115,16742885,101,11/30/2008,M1,-6.80679,NULL,6
385256116,16742885,101,10/31/2008,M1,-16.13232,NULL,6
385256117,16742885,101,9/30/2008,M1,-6.62976,NULL,6
385256118,16742885,101,8/31/2008,M1,0.75424,NULL,6
385256119,16742885,101,7/31/2008,M1,0.51786,NULL,6
385256120,16742885,101,6/30/2008,M1,-9.95951,NULL,6
385256121,16742885,101,5/31/2008,M1,-0.50989,NULL,6
385256122,16742885,101,4/30/2008,M1,4.27459,NULL,6
385256123,16742885,101,3/31/2008,M1,-0.4155,NULL,6
385256124,16742885,101,2/29/2008,M1,-4.61497,NULL,6
385256125,16742885,101,1/31/2008,M1,-4.12767,NULL,6
385256131,16742886,101,12/31/2007,M1,-1.1611,NULL,6
385256132,16742886,101,11/30/2007,M1,-4.40395,NULL,6
385256133,16742886,101,10/31/2007,M1,0.21355,NULL,6
385256134,16742886,101,9/30/2007,M1,3.45579,NULL,6
385256135,16742886,101,8/31/2007,M1,1.59001,NULL,6
385256136,16742886,101,7/31/2007,M1,-4.13352,NULL,6
385256137,16742886,101,6/30/2007,M1,-2.01491,NULL,6
385256138,16742886,101,5/31/2007,M1,3.54579,NULL,6
385256139,16742886,101,4/30/2007,M1,4.24943,NULL,6
385256140,16742886,101,3/31/2007,M1,1.61121,NULL,6
385256141,16742886,101,2/28/2007,M1,-1.85442,NULL,6
385256142,16742886,101,1/31/2007,M1,1.2018,NULL,6
385256148,16742887,101,12/31/2006,M1,2.2686,NULL,6
385256149,16742887,101,11/30/2006,M1,2.05929,NULL,6
385256150,16742887,101,10/31/2006,M1,3.16994,NULL,6
385256151,16742887,101,9/30/2006,M1,2.46292,NULL,6
385256152,16742887,101,8/31/2006,M1,2.1567,NULL,6
385256153,16742887,101,7/31/2006,M1,2.40312,NULL,6
385256154,16742887,101,6/30/2006,M1,0.6235,NULL,6
385256155,16742887,101,5/31/2006,M1,-2.40059,NULL,6
385256156,16742887,101,4/30/2006,M1,2.42016,NULL,6
385256157,16742887,101,3/31/2006,M1,1.27339,NULL,6
385256158,16742887,101,2/28/2006,M1,1.05861,NULL,6
385256159,16742887,101,1/31/2006,M1,2.56135,NULL,6
385256165,16742888,101,12/31/2005,M1,0.28926,NULL,6
385256166,16742888,101,11/30/2005,M1,3.61927,NULL,6
385256167,16742888,101,10/31/2005,M1,-2.22836,NULL,6
385256168,16742888,101,9/30/2005,M1,0.8448,NULL,6
385256169,16742888,101,8/31/2005,M1,-0.91704,NULL,6
385256170,16742888,101,7/31/2005,M1,2.79986,NULL,6
385256171,16742888,101,6/30/2005,M1,0.18002,NULL,6
385256172,16742888,101,5/31/2005,M1,2.40318,NULL,6
385256173,16742888,101,4/30/2005,M1,-0.95148,NULL,6
385256174,16742888,101,3/31/2005,M1,-1.48722,NULL,6
385256175,16742888,101,2/28/2005,M1,3.39547,NULL,6
385256176,16742888,101,1/31/2005,M1,-2.12675,NULL,6
385256182,16742889,101,12/31/2004,M1,3.58014,NULL,6
385256183,16742889,101,11/30/2004,M1,4.37455,NULL,6
385256184,16742889,101,10/31/2004,M1,2.2281,NULL,6
385256185,16742889,101,9/30/2004,M1,1.21287,NULL,6
385256186,16742889,101,8/31/2004,M1,0.93914,NULL,6
385256187,16742889,101,7/31/2004,M1,-2.40854,NULL,6
385256188,16742889,101,6/30/2004,M1,2.09548,NULL,6
385256189,16742889,101,5/31/2004,M1,1.20709,NULL,6
385256190,16742889,101,4/30/2004,M1,-2.20275,NULL,6
385256191,16742889,101,3/31/2004,M1,-1.25213,NULL,6
385256192,16742889,101,2/29/2004,M1,1.84013,NULL,6
385256193,16742889,101,1/31/2004,M1,1.39871,NULL,6
385256199,16742890,101,12/31/2003,M1,5.70773,NULL,6
385256200,16742890,101,11/30/2003,M1,1.23285,NULL,6
385256201,16742890,101,10/31/2003,M1,6.67426,NULL,6
385256202,16742890,101,9/30/2003,M1,-1.25027,NULL,6
385256203,16742890,101,8/31/2003,M1,2.23097,NULL,6
385256204,16742890,101,7/31/2003,M1,1.57774,NULL,6
