ReturnHistoryID,HistoricalPerformanceID,ExternalID,EndDate,TimePeriod,Value,CategorySize,Type
385257846,16742985,100,2/28/2006,M1,-9.77332,NULL,6
385257847,16742985,100,1/31/2006,M1,20.35409,NULL,6
385257853,16742986,100,12/31/2005,M1,12.66749,NULL,6
385257854,16742986,100,11/30/2005,M1,9.5665,NULL,6
385257855,16742986,100,10/31/2005,M1,-7.54744,NULL,6
385257856,16742986,100,9/30/2005,M1,17.00591,NULL,6
385257857,16742986,100,8/31/2005,M1,4.79801,NULL,6
385257858,16742986,100,7/31/2005,M1,-2.48362,NULL,6
385257859,16742986,100,6/30/2005,M1,8.60518,NULL,6
385257860,16742986,100,5/31/2005,M1,3.14476,NULL,6
385257861,16742986,100,4/30/2005,M1,-10.8715,NULL,6
385257862,16742986,100,3/31/2005,M1,-5.50007,NULL,6
385257863,16742986,100,2/28/2005,M1,7.80489,NULL,6
385257864,16742986,100,1/31/2005,M1,-7.01103,NULL,6
385257870,16742987,100,12/31/2004,M1,-7.81413,NULL,6
385257871,16742987,100,11/30/2004,M1,3.02479,NULL,6
385257872,16742987,100,10/31/2004,M1,1.4228,NULL,6
385257873,16742987,100,9/30/2004,M1,10.17369,NULL,6
385257874,16742987,100,8/31/2004,M1,8.37937,NULL,6
385257875,16742987,100,7/31/2004,M1,-1.61725,NULL,6
385257876,16742987,100,6/30/2004,M1,-3.55803,NULL,6
385257877,16742987,100,5/31/2004,M1,10.33212,NULL,6
385257878,16742987,100,4/30/2004,M1,-23.50182,NULL,6
385257879,16742987,100,3/31/2004,M1,6.93726,NULL,6
385257880,16742987,100,2/29/2004,M1,4.61709,NULL,6
385257881,16742987,100,1/31/2004,M1,-12.23065,NULL,6
385257887,16742988,100,12/31/2003,M1,-1.65707,NULL,6
385257888,16742988,100,11/30/2003,M1,15.23453,NULL,6
385257889,16742988,100,10/31/2003,M1,9.34903,NULL,6
385257890,16742988,100,9/30/2003,M1,-0.45327,NULL,6
385257891,16742988,100,8/31/2003,M1,14.40292,NULL,6
385257892,16742988,100,7/31/2003,M1,5.70662,NULL,6
385257893,16742988,100,6/30/2003,M1,5.83226,NULL,6
385257894,16742988,100,5/31/2003,M1,12.48456,NULL,6
385257895,16742988,100,4/30/2003,M1,-1.00588,NULL,6
385257896,16742988,100,3/31/2003,M1,-7.31911,NULL,6
385257897,16742988,100,2/28/2003,M1,-10.44902,NULL,6
385257898,16742988,100,1/31/2003,M1,0.79128,NULL,6
385257904,16742989,100,12/31/2002,M1,24.81332,NULL,6
385257905,16742989,100,11/30/2002,M1,0.17374,NULL,6
385257906,16742989,100,10/31/2002,M1,-10.32782,NULL,6
385257907,16742989,100,9/30/2002,M1,0.82026,NULL,6
385257908,16742989,100,8/31/2002,M1,18.55731,NULL,6
385257909,16742989,100,7/31/2002,M1,-17.27325,NULL,6
385257910,16742989,100,6/30/2002,M1,-12.79597,NULL,6
385257914,16742990,101,10/31/2013,M1,3.69898,NULL,6
385257915,16742990,101,9/30/2013,M1,6.52676,NULL,6
385257916,16742990,101,8/31/2013,M1,-1.91702,NULL,6
385257917,16742990,101,7/31/2013,M1,6.24644,NULL,6
385257918,16742990,101,6/30/2013,M1,0.46468,NULL,6
385257919,16742990,101,5/31/2013,M1,4.1046,NULL,6
385257920,16742990,101,4/30/2013,M1,1.08177,NULL,6
385257921,16742990,101,3/31/2013,M1,4.57538,NULL,6
385257922,16742990,101,2/28/2013,M1,0.89553,NULL,6
385257923,16742990,101,1/31/2013,M1,6.0054,NULL,6
385257929,16742991,101,12/31/2012,M1,1.13194,NULL,6
385257930,16742991,101,11/30/2012,M1,2.05146,NULL,6
385257931,16742991,101,10/31/2012,M1,-1.55104,NULL,6
385257932,16742991,101,9/30/2012,M1,2.44808,NULL,6
385257933,16742991,101,8/31/2012,M1,3.73868,NULL,6
385257934,16742991,101,7/31/2012,M1,-0.55401,NULL,6
385257935,16742991,101,6/30/2012,M1,3.93345,NULL,6
385257936,16742991,101,5/31/2012,M1,-7.13285,NULL,6
385257937,16742991,101,4/30/2012,M1,0.35709,NULL,6
385257938,16742991,101,3/31/2012,M1,3.29447,NULL,6
385257939,16742991,101,2/29/2012,M1,3.79728,NULL,6
385257940,16742991,101,1/31/2012,M1,7.33182,NULL,6
385257946,16742992,101,12/31/2011,M1,-1.31671,NULL,6
385257947,16742992,101,11/30/2011,M1,-3.04096,NULL,6
385257948,16742992,101,10/31/2011,M1,10.53574,NULL,6
385257949,16742992,101,9/30/2011,M1,-8.72595,NULL,6
385257950,16742992,101,8/31/2011,M1,-5.92064,NULL,6
385257951,16742992,101,7/31/2011,M1,-1.74216,NULL,6
385257952,16742992,101,6/30/2011,M1,-0.2709,NULL,6
385257953,16742992,101,5/31/2011,M1,-1.08804,NULL,6
385257954,16742992,101,4/30/2011,M1,4.08367,NULL,6
385257955,16742992,101,3/31/2011,M1,2.07163,NULL,6
385257956,16742992,101,2/28/2011,M1,5.50441,NULL,6
385257957,16742992,101,1/31/2011,M1,0.61767,NULL,6
385257963,16742993,101,12/31/2010,M1,5.09342,NULL,6
385257964,16742993,101,11/30/2010,M1,2.3482,NULL,6
385257965,16742993,101,10/31/2010,M1,5.52934,NULL,6
385257966,16742993,101,9/30/2010,M1,12.71822,NULL,6
385257967,16742993,101,8/31/2010,M1,-4.713,NULL,6
385257968,16742993,101,7/31/2010,M1,7.4031,NULL,6
385257969,16742993,101,6/30/2010,M1,-7.17315,NULL,6
385257970,16742993,101,5/31/2010,M1,-7.76117,NULL,6
385257971,16742993,101,4/30/2010,M1,3.11838,NULL,6
385257972,16742993,101,3/31/2010,M1,8.50215,NULL,6
385257973,16742993,101,2/28/2010,M1,4.4514,NULL,6
385257974,16742993,101,1/31/2010,M1,-4.61397,NULL,6
385257980,16742994,101,12/31/2009,M1,4.42244,NULL,6
385257981,16742994,101,11/30/2009,M1,6.7099,NULL,6
385257982,16742994,101,10/31/2009,M1,-4.29731,NULL,6
385257983,16742994,101,9/30/2009,M1,8.68296,NULL,6
385257984,16742994,101,8/31/2009,M1,1.80136,NULL,6
385257985,16742994,101,7/31/2009,M1,7.82301,NULL,6
385257986,16742994,101,6/30/2009,M1,1.48799,NULL,6
385257987,16742994,101,5/31/2009,M1,2.59617,NULL,6
385257988,16742994,101,4/30/2009,M1,16.25806,NULL,6
385257989,16742994,101,3/31/2009,M1,11.10284,NULL,6
385257990,16742994,101,2/28/2009,M1,-7.45701,NULL,6
385257991,16742994,101,1/31/2009,M1,-7.338,NULL,6
385257997,16742995,101,12/31/2008,M1,2.99634,NULL,6
385257998,16742995,101,11/30/2008,M1,-10.47726,NULL,6
385257999,16742995,101,10/31/2008,M1,-23.60216,NULL,6
385258000,16742995,101,9/30/2008,M1,-12.31005,NULL,6
385258001,16742995,101,8/31/2008,M1,1.8482,NULL,6
385258002,16742995,101,7/31/2008,M1,-0.73771,NULL,6
385258003,16742995,101,6/30/2008,M1,-9.30895,NULL,6
385258004,16742995,101,5/31/2008,M1,5.0748,NULL,6
385258005,16742995,101,4/30/2008,M1,4.53017,NULL,6
385258006,16742995,101,3/31/2008,M1,-0.83179,NULL,6
385258007,16742995,101,2/29/2008,M1,-2.89439,NULL,6
385258008,16742995,101,1/31/2008,M1,-8.73527,NULL,6
385258014,16742996,101,12/31/2007,M1,-1.21473,NULL,6
385258015,16742996,101,11/30/2007,M1,-6.55987,NULL,6
385258016,16742996,101,10/31/2007,M1,2.0128,NULL,6
385258017,16742996,101,9/30/2007,M1,3.40144,NULL,6
385258018,16742996,101,8/31/2007,M1,1.02397,NULL,6
385258019,16742996,101,7/31/2007,M1,-3.57968,NULL,6
385258020,16742996,101,6/30/2007,M1,-0.46709,NULL,6
385258021,16742996,101,5/31/2007,M1,3.68622,NULL,6
385258022,16742996,101,4/30/2007,M1,3.7726,NULL,6
385258023,16742996,101,3/31/2007,M1,1.15971,NULL,6
385258024,16742996,101,2/28/2007,M1,-1.27483,NULL,6
385258025,16742996,101,1/31/2007,M1,2.74549,NULL,6
385258031,16742997,101,12/31/2006,M1,0.57835,NULL,6
385258032,16742997,101,11/30/2006,M1,1.57272,NULL,6
385258033,16742997,101,10/31/2006,M1,6.02751,NULL,6
385258034,16742997,101,9/30/2006,M1,3.12889,NULL,6
385258035,16742997,101,8/31/2006,M1,2.56682,NULL,6
385258036,16742997,101,7/31/2006,M1,-5.84313,NULL,6
385258037,16742997,101,6/30/2006,M1,-0.58082,NULL,6
385258038,16742997,101,5/31/2006,M1,-4.70188,NULL,6
385258039,16742997,101,4/30/2006,M1,1.55172,NULL,6
385258040,16742997,101,3/31/2006,M1,4.06033,NULL,6
385258041,16742997,101,2/28/2006,M1,-1.0183,NULL,6
385258042,16742997,101,1/31/2006,M1,5.1267,NULL,6
385258048,16742998,101,12/31/2005,M1,-1.08758,NULL,6
385258049,16742998,101,11/30/2005,M1,6.38423,NULL,6
385258050,16742998,101,10/31/2005,M1,-1.91892,NULL,6
385258051,16742998,101,9/30/2005,M1,-0.44802,NULL,6
385258052,16742998,101,8/31/2005,M1,-3.45451,NULL,6
385258053,16742998,101,7/31/2005,M1,7.68091,NULL,6
385258054,16742998,101,6/30/2005,M1,0.90169,NULL,6
385258055,16742998,101,5/31/2005,M1,7.11009,NULL,6
385258056,16742998,101,4/30/2005,M1,-5.86403,NULL,6
385258057,16742998,101,3/31/2005,M1,-2.29498,NULL,6
385258058,16742998,101,2/28/2005,M1,0.76799,NULL,6
385258059,16742998,101,1/31/2005,M1,-6.42881,NULL,6
385258065,16742999,101,12/31/2004,M1,4.18541,NULL,6
385258066,16742999,101,11/30/2004,M1,8.80655,NULL,6
385258067,16742999,101,10/31/2004,M1,2.3553,NULL,6
385258068,16742999,101,9/30/2004,M1,4.66904,NULL,6
385258069,16742999,101,8/31/2004,M1,-2.15563,NULL,6
385258070,16742999,101,7/31/2004,M1,-8.90471,NULL,6
385258071,16742999,101,6/30/2004,M1,2.25828,NULL,6
385258072,16742999,101,5/31/2004,M1,3.6481,NULL,6
385258073,16742999,101,4/30/2004,M1,-2.9082,NULL,6
385258074,16742999,101,3/31/2004,M1,0.29348,NULL,6
385258075,16742999,101,2/29/2004,M1,-0.01804,NULL,6
385258076,16742999,101,1/31/2004,M1,3.70712,NULL,6
385258082,16743000,101,12/31/2003,M1,0.61359,NULL,6
385258083,16743000,101,11/30/2003,M1,3.79523,NULL,6
385258084,16743000,101,10/31/2003,M1,9.85042,NULL,6
385258085,16743000,101,9/30/2003,M1,-3.14555,NULL,6
385258086,16743000,101,8/31/2003,M1,6.53543,NULL,6
385258087,16743000,101,7/31/2003,M1,8.18254,NULL,6
385258088,16743000,101,6/30/2003,M1,1.86933,NULL,6
385258089,16743000,101,5/31/2003,M1,9.51626,NULL,6
385258090,16743000,101,4/30/2003,M1,9.8111,NULL,6
385258091,16743000,101,3/31/2003,M1,1.899,NULL,6
385258092,16743000,101,2/28/2003,M1,-0.36847,NULL,6
385258093,16743000,101,1/31/2003,M1,-2.21715,NULL,6
385258099,16743001,101,12/31/2002,M1,-8.15926,NULL,6
385258100,16743001,101,11/30/2002,M1,9.1619,NULL,6
385258101,16743001,101,10/31/2002,M1,9.77768,NULL,6
385258102,16743001,101,9/30/2002,M1,-7.42042,NULL,6
385258103,16743001,101,8/31/2002,M1,-1.92636,NULL,6
385258104,16743001,101,7/31/2002,M1,-13.91047,NULL,6
385258105,16743001,101,6/30/2002,M1,-8.9066,NULL,6
385258106,16743001,101,5/31/2002,M1,-3.94886,NULL,6
385258107,16743001,101,4/30/2002,M1,-2.96292,NULL,6
385258108,16743001,101,3/31/2002,M1,9.42113,NULL,6
385258109,16743001,101,2/28/2002,M1,-6.64048,NULL,6
385258110,16743001,101,1/31/2002,M1,-0.6601,NULL,6
385258116,16743002,101,12/31/2001,M1,4.666,NULL,6
385258117,16743002,101,11/30/2001,M1,10.80907,NULL,6
385258118,16743002,101,10/31/2001,M1,9.8376,NULL,6
385258119,16743002,101,9/30/2001,M1,-18.01601,NULL,6
385258120,16743002,101,8/31/2001,M1,-7.24586,NULL,6
385258121,16743002,101,7/31/2001,M1,-5.43807,NULL,6
385258122,16743002,101,6/30/2001,M1,3.7057,NULL,6
385258123,16743002,101,5/31/2001,M1,2.14939,NULL,6
385258124,16743002,101,4/30/2001,M1,16.3774,NULL,6
385258125,16743002,101,3/31/2001,M1,-10.08362,NULL,6
385258126,16743002,101,2/28/2001,M1,-18.07092,NULL,6
385258127,16743002,101,1/31/2001,M1,12.59752,NULL,6
385258133,16743003,101,12/31/2000,M1,3.63747,NULL,6
385258134,16743003,101,11/30/2000,M1,-22.47463,NULL,6
385258135,16743003,101,10/31/2000,M1,-9.81506,NULL,6
385258136,16743003,101,9/30/2000,M1,-9.64656,NULL,6
385258137,16743003,101,8/31/2000,M1,14.25948,NULL,6
385258138,16743003,101,7/31/2000,M1,-5.89065,NULL,6
385258139,16743003,101,6/30/2000,M1,13.89828,NULL,6
385258140,16743003,101,5/31/2000,M1,-12.79681,NULL,6
385258141,16743003,101,4/30/2000,M1,-12.36483,NULL,6
385258142,16743003,101,3/31/2000,M1,-7.75526,NULL,6
385258143,16743003,101,2/29/2000,M1,19.26937,NULL,6
385258144,16743003,101,1/31/2000,M1,-1.75125,NULL,6
385258150,16743004,101,12/31/1999,M1,15.62598,NULL,6
385258151,16743004,101,11/30/1999,M1,15.6247,NULL,6
385258152,16743004,101,10/31/1999,M1,4.0593,NULL,6
385258153,16743004,101,9/30/1999,M1,2.81671,NULL,6
385258154,16743004,101,8/31/1999,M1,-1.27405,NULL,6
385258155,16743004,101,7/31/1999,M1,-2.79745,NULL,6
385258156,16743004,101,6/30/1999,M1,11.00578,NULL,6
385258157,16743004,101,5/31/1999,M1,-1.39247,NULL,6
385258158,16743004,101,4/30/1999,M1,7.46475,NULL,6
385258159,16743004,101,3/31/1999,M1,6.35042,NULL,6
385258160,16743004,101,2/28/1999,M1,-7.39768,NULL,6
385258161,16743004,101,1/31/1999,M1,7.95553,NULL,6
385258167,16743005,101,12/31/1998,M1,7.32095,NULL,6
385258168,16743005,101,11/30/1998,M1,8.97515,NULL,6
385258169,16743005,101,10/31/1998,M1,8.09037,NULL,6
385258170,16743005,101,9/30/1998,M1,6.48144,NULL,6
385258171,16743005,101,8/31/1998,M1,-23.03623,NULL,6
385258172,16743005,101,7/31/1998,M1,-5.62461,NULL,6
385258173,16743005,101,6/30/1998,M1,0.23519,NULL,6
385258174,16743005,101,5/31/1998,M1,-4.20928,NULL,6
385258175,16743005,101,4/30/1998,M1,2.02312,NULL,6
385258176,16743005,101,3/31/1998,M1,3.89642,NULL,6
385258177,16743005,101,2/28/1998,M1,8.07675,NULL,6
385258178,16743005,101,1/31/1998,M1,-0.67894,NULL,6
385258184,16743006,101,12/31/1997,M1,-2.35432,NULL,6
385258185,16743006,101,11/30/1997,M1,-1.43613,NULL,6
385258186,16743006,101,10/31/1997,M1,-7.74707,NULL,6
385258187,16743006,101,9/30/1997,M1,7.11432,NULL,6
385258188,16743006,101,8/31/1997,M1,1.85077,NULL,6
385258189,16743006,101,7/31/1997,M1,6.58504,NULL,6
385258190,16743006,101,6/30/1997,M1,4.27622,NULL,6
385258191,16743006,101,5/31/1997,M1,13.76841,NULL,6
385258192,16743006,101,4/30/1997,M1,-2.06977,NULL,6
385258193,16743006,101,3/31/1997,M1,-7.16513,NULL,6
385258194,16743006,101,2/28/1997,M1,-5.38822,NULL,6
385258195,16743006,101,1/31/1997,M1,4.45013,NULL,6
385258201,16743007,101,12/31/1996,M1,-0.56277,NULL,6
385258202,16743007,101,11/30/1996,M1,3.64746,NULL,6
385258203,16743007,101,10/31/1996,M1,-2.8005,NULL,6
385258204,16743007,101,9/30/1996,M1,5.39908,NULL,6
385258205,16743007,101,8/31/1996,M1,6.46972,NULL,6
385258206,16743007,101,7/31/1996,M1,-11.10931,NULL,6
385258207,16743007,101,6/30/1996,M1,-6.1971,NULL,6
385258208,16743007,101,5/31/1996,M1,5.80423,NULL,6
385258209,16743007,101,4/30/1996,M1,9.17536,NULL,6
385258210,16743007,101,3/31/1996,M1,1.8465,NULL,6
385258211,16743007,101,2/29/1996,M1,3.7832,NULL,6
385258212,16743007,101,1/31/1996,M1,0.50483,NULL,6
385258221,16743008,101,12/31/1995,M1,-0.67031,NULL,6
385258222,16743008,101,11/30/1995,M1,3.23023,NULL,6
385258223,16743008,101,10/31/1995,M1,-4.16331,NULL,6
385258224,16743008,101,9/30/1995,M1,2.17215,NULL,6
385258225,16743008,101,8/31/1995,M1,0.79414,NULL,6
385258226,16743008,101,7/31/1995,M1,7.70595,NULL,6
385258227,16743008,101,6/30/1995,M1,7.0739,NULL,6
385258228,16743008,101,5/31/1995,M1,1.86084,NULL,6
385258229,16743008,101,4/30/1995,M1,1.21741,NULL,6
385258230,16743008,101,3/31/1995,M1,3.18553,NULL,6
385258231,16743008,101,2/28/1995,M1,3.61129,NULL,6
385258232,16743008,101,1/31/1995,M1,-0.52268,NULL,6
385258238,16743009,101,12/31/1994,M1,-0.35295,NULL,6
385258239,16743009,101,11/30/1994,M1,-3.97441,NULL,6
385258240,16743009,101,10/31/1994,M1,1.32738,NULL,6
385258241,16743009,101,9/30/1994,M1,0.80648,NULL,6
385258242,16743009,101,8/31/1994,M1,5.82755,NULL,6
385258243,16743009,101,7/31/1994,M1,2.0343,NULL,6
385258244,16743009,101,6/30/1994,M1,-4.27656,NULL,6
385258245,16743009,101,5/31/1994,M1,-2.38491,NULL,6
385258246,16743009,101,4/30/1994,M1,-1.87926,NULL,6
385258247,16743009,101,3/31/1994,M1,-6.66052,NULL,6
385258248,16743009,101,2/28/1994,M1,-0.39027,NULL,6
385258249,16743009,101,1/31/1994,M1,3.97722,NULL,6
385258255,16743010,101,12/31/1993,M1,2.94197,NULL,6
385258256,16743010,101,11/30/1993,M1,-1.82354,NULL,6
385258257,16743010,101,10/31/1993,M1,2.20733,NULL,6
385258258,16743010,101,9/30/1993,M1,3.09225,NULL,6
385258259,16743010,101,8/31/1993,M1,5.52054,NULL,6
385258260,16743010,101,7/31/1993,M1,-1.69701,NULL,6
385258261,16743010,101,6/30/1993,M1,-0.52362,NULL,6
385258262,16743010,101,5/31/1993,M1,7.98363,NULL,6
385258263,16743010,101,4/30/1993,M1,-4.82237,NULL,6
385258264,16743010,101,3/31/1993,M1,2.3451,NULL,6
385258265,16743010,101,2/28/1993,M1,-6.1844,NULL,6
385258266,16743010,101,1/31/1993,M1,2.51331,NULL,6
385258272,16743011,101,12/31/1992,M1,2.8736,NULL,6
385258273,16743011,101,11/30/1992,M1,8.27559,NULL,6
385258274,16743011,101,10/31/1992,M1,4.82886,NULL,6
385258275,16743011,101,9/30/1992,M1,3.97059,NULL,6
385258276,16743011,101,8/31/1992,M1,-3.79572,NULL,6
385258277,16743011,101,7/31/1992,M1,3.16629,NULL,6
385258278,16743011,101,6/30/1992,M1,-5.16684,NULL,6
385258279,16743011,101,5/31/1992,M1,0.77836,NULL,6
385258280,16743011,101,4/30/1992,M1,-6.88115,NULL,6
385258281,16743011,101,3/31/1992,M1,-6.35519,NULL,6
385258282,16743011,101,2/29/1992,M1,1.40748,NULL,6
385258283,16743011,101,1/31/1992,M1,6.42201,NULL,6
385258285,16743012,101,12/31/1991,M1,13.44288,NULL,6
385258286,16743012,101,11/30/1991,M1,-3.64863,NULL,6
385258287,16743012,101,10/31/1991,M1,3.69711,NULL,6
385258288,16743012,101,9/30/1991,M1,0.48866,NULL,6
385258292,16743013,102,10/31/2013,M1,1.33128,NULL,6
385258293,16743013,102,9/30/2013,M1,0.37014,NULL,6
385258294,16743013,102,8/31/2013,M1,-0.74839,NULL,6
385258295,16743013,102,7/31/2013,M1,-1.85563,NULL,6
385258296,16743013,102,6/30/2013,M1,-3.17171,NULL,6
385258297,16743013,102,5/31/2013,M1,-6.23755,NULL,6
385258298,16743013,102,4/30/2013,M1,3.99788,NULL,6
385258299,16743013,102,3/31/2013,M1,-0.09643,NULL,6
385258300,16743013,102,2/28/2013,M1,1.25905,NULL,6
385258301,16743013,102,1/31/2013,M1,-3.50129,NULL,6
385258307,16743014,102,12/31/2012,M1,-1.96345,NULL,6
385258308,16743014,102,11/30/2012,M1,1.33398,NULL,6
385258309,16743014,102,10/31/2012,M1,-0.11575,NULL,6
385258310,16743014,102,9/30/2012,M1,-1.95804,NULL,6
385258311,16743014,102,8/31/2012,M1,-1.0667,NULL,6
385258312,16743014,102,7/31/2012,M1,3.30052,NULL,6
385258313,16743014,102,6/30/2012,M1,-1.36146,NULL,6
385258314,16743014,102,5/31/2012,M1,7.43712,NULL,6
385258315,16743014,102,4/30/2012,M1,4.33189,NULL,6
385258316,16743014,102,3/31/2012,M1,-3.75996,NULL,6
385258317,16743014,102,2/29/2012,M1,-2.07027,NULL,6
385258318,16743014,102,1/31/2012,M1,-0.04749,NULL,6
385258324,16743015,102,12/31/2011,M1,3.104,NULL,6
385258325,16743015,102,11/30/2011,M1,2.71967,NULL,6
385258326,16743015,102,10/31/2011,M1,-3.81927,NULL,6
385258327,16743015,102,9/30/2011,M1,9.82946,NULL,6
385258328,16743015,102,8/31/2011,M1,8.81438,NULL,6
385258329,16743015,102,7/31/2011,M1,4.31114,NULL,6
385258330,16743015,102,6/30/2011,M1,-1.92733,NULL,6
385258331,16743015,102,5/31/2011,M1,3.46038,NULL,6
385258332,16743015,102,4/30/2011,M1,1.86989,NULL,6
385258333,16743015,102,3/31/2011,M1,0.00911,NULL,6
385258334,16743015,102,2/28/2011,M1,1.16829,NULL,6
385258335,16743015,102,1/31/2011,M1,-2.16505,NULL,6
385258341,16743016,102,12/31/2010,M1,-3.73952,NULL,6
385258342,16743016,102,11/30/2010,M1,-1.32728,NULL,6
385258343,16743016,102,10/31/2010,M1,-3.31156,NULL,6
385258344,16743016,102,9/30/2010,M1,-1.57042,NULL,6
385258345,16743016,102,8/31/2010,M1,6.79885,NULL,6
